id,name,type,starsCount,reviewsCount,mobileNumber,address,website,workingHours
efd9f4ea-bd58-4bd9-b73b-054460b3d1b7,Brito Designs & Construction,Imprese edili,4.5,13,(281) 736-5954,"745 International Blvd Houston, TX 77024 Stati Uniti",,7:00 AM - 7:00 PM
4e12cee7-ce6a-4696-83ad-3a5cb2506277,Rainbow International of Goodyear,Pulitura tappeti,,,(602) 935-5222,"426 N Dysart Rd Unit 121 Goodyear, AZ 85338 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Frainbowintl.com%2Fgoodyear%3Fcid%3DLSTL_RBW000242&cachebuster=1640281810&website_link_type=website&src_bizid=T_9WmO-xEUOSGmlm8kJuIg&s=28826c57939a0e977a0f3998d7e1a1ffa8a16eaade30c6ee66da685fe85c2599,Aperto H24
e63916f0-cd92-450f-8c70-ed4e720e5363,Lopez Winstom Handyman,Tuttofare,5,1,(305) 851-1608,,,Aperto H24
2d524333-4f46-408f-8c6d-71c01f40e0bc,Moe building,Imprese edili,,,(714) 875-6423,"5391 Purdue Ave Westminster, CA 92683 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.moebuilding.com&cachebuster=1640281822&website_link_type=website&src_bizid=Gum3tnmawddCYs3Upy4Osg&s=575d68b9b1e199ae279ebf9701416b6292d732d36cf28fc7b012460424cf51f9,7:00 AM - 5:00 PM
437474c8-175c-4c16-9989-9e9b8d2fc4a3,Greer Home Solutions,Imprese edili,,,(706) 761-3254,"1508 Morris Rd Columbus, GA 31907 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.greerhomesolutions.com&cachebuster=1640281829&website_link_type=website&src_bizid=Mcd0gKsU9a-8ERfTDSfn9A&s=851addfbbb8499db99c57cac49a6eb637bf454e4ce9cc42d7a5103336d1d8f6e,8:00 AM - 5:00 PM
a307df05-c435-4890-a874-af88488f04e6,Crawl Space Solutions,Imprese edili,5,2,(866) 493-8537,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.atlcrawlspace.com&cachebuster=1640281835&website_link_type=website&src_bizid=FQp-mBe0-u62C4qhA0IHjA&s=77bd6c88df4b8d49f699ad8a06fd64f13c919a3abf78e7f7ccf792472451f749,8:00 AM - 6:00 PM
5dabb7e9-4f71-41c7-a975-8ea890b042fc,City Porches Co.,Imprese edili,4.5,10,(773) 231-8400,"3134 N Western Chicago, IL 60618 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fcityporches.com&cachebuster=1640281841&website_link_type=website&src_bizid=JF3xes_k7IuLrR7A9xdSoQ&s=5efc6843ff30f4403381711c02dec30f89c75141b7bae9e71a4b6c0da95c3f54,7:00 AM - 5:00 PM
8d97a9b7-d6d4-4cb1-8fd4-07f3af2a32e5,Piper Construction Inc,Imprese edili,,,(208) 658-6169,"611 E 44th St Ste 1 Boise, ID 83714 Stati Uniti",,8:00 AM - 4:30 PM
503c24ac-548c-49d1-bb26-0b3fc652c2bc,Power Contracting,Imprese edili,5,1,(623) 869-6969,"2640 W Lone Cactus Dr Phoenix, AZ 85027 Stati Uniti",,
4f5b40dd-bb2b-467c-8bc8-194fcd0c8356,REcreateCAD,Imprese edili,,,(706) 604-3134,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.recreatecad.com&cachebuster=1640281858&website_link_type=website&src_bizid=0NzQeKxNJJ3V2OuinOtrfw&s=09767cc15e2038c2b35d9201344aec4150d9bb6eb424d4e8ef88561b1128dad1,8:00 AM - 6:00 PM
c1576050-de4d-4dfd-be97-6cdc919e7b57,T Stanway Carpentry,Mobili su misura,5,1,(651) 428-1227,"Minneapolis, MN 55406 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.tstanwaycarpentry.com&cachebuster=1640281864&website_link_type=website&src_bizid=G7lgJFGsUyfqdK6eQ_Oelg&s=a76332719910832f52862eb6463aab1ee6b12705d4964f905f12c165d2863aba,7:00 AM - 6:00 PM
568d4806-f0c8-47ca-9e04-ad93ca1d8667,Wall 2 Wall NY,Imprese edili,4,133,(646) 837-7300,"152 W 36th St Ste 405 New York, NY 10018 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.wall2wallny.com&cachebuster=1640281871&website_link_type=website&src_bizid=XQM5EZcCEiC54421eIG65g&s=8cc2edbafbebc08b6943c30dce7015b17a342d89470f4a23ccaed63255ed819a,9:00 AM - 5:00 PM
8e20fc7f-ac6b-425a-a014-798d2ffb7c82,VMCM and Development,Architetti/Geometri,,,(818) 400-8218,,https://www.yelp.it/biz_redir?url=http%3A%2F%2FVMCM.Dev&cachebuster=1640281878&website_link_type=website&src_bizid=n6m9669t8AxcwiOCNbW66g&s=8c5ae13ebf78db20cb6f64919efdcddcde9644ed58c7c02cb5e046f2f9b49f0a,8:00 AM - 6:00 PM
0eab48a9-0501-45b2-8943-ec6f7be6e326,REcreateCAD,Imprese edili,,,(706) 604-3134,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.recreatecad.com&cachebuster=1640281884&website_link_type=website&src_bizid=n6-hRAPiNLpW-Aznn7YI2w&s=06e5822fa4d3146eef78758091342973b43359efb189b872c76b03a4f4305722,8:00 AM - 6:00 PM
55d7c4d6-a987-4f8c-969f-5a0774e752d1,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640281890&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=663e65d4278d35a20f44f77c4725ecb755b5995366525b7fd9fbb47fd9dbd323,
486d7d35-c4d4-4e87-be18-4d57497f7a14,Rainbow International of Goodyear,Pulitura tappeti,,,(602) 935-5222,"426 N Dysart Rd Unit 121 Goodyear, AZ 85338 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Frainbowintl.com%2Fgoodyear%3Fcid%3DLSTL_RBW000242&cachebuster=1640281896&website_link_type=website&src_bizid=T_9WmO-xEUOSGmlm8kJuIg&s=784c84e983a24a5f626d456862644d2f544e5e565a618a33fbc18a2089d91e16,Aperto H24
ce4f8ac2-ac5f-4077-bc16-efa7688a7ef6,MG Construction & Decks,Imprese edili,5,77,(323) 472-4191,"8430 Santa Monica Blvd Ste 203 West Hollywood, CA 90069 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fmgcdecks.com&cachebuster=1640281901&website_link_type=website&src_bizid=n-fZbcFqJ7D5kBJpCzgh5g&s=89e830f2d597fa685246d31b3b70ed79fef8317f72876abe72381e1f7a060166,8:30 AM - 5:00 PM
e359ab24-44a4-4c0c-845d-d2123e942fe3,Branch and Olive,Imprese edili,5,2,(503) 647-8840,,,9:00 AM - 4:30 PM
936a01a5-748a-4406-a3a4-8c7df10fe034,Blue Haven Pools & Spas,Imprese edili,5,3,(770) 623-3200,"10805 Medlock Bridge Rd Johns Creek, GA 30097 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.bluehaven.com%2Fatlanta-swimming-pool-builder%2F&cachebuster=1640281913&website_link_type=website&src_bizid=CfONpN2ugiJsZx3VxGZxHw&s=62593796666f65884182d70a03c90cc6c20eb6507f86a9b3ca2ce7b58d94ad87,9:00 AM - 5:00 PM
90b83a4e-8d2f-42cf-abd0-93cf23165f39,Zeus Construction TX,Imbianchini,,,(214) 790-9809,"Carrollton, TX 75006 Stati Uniti",,7:00 AM - 7:00 PM
8aa2a5b9-e6ab-40bb-aa42-422167a31d77,CRJ Remodeling,Installazione ripiani cucina,,,(470) 387-0810,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fcrjremodeling.com&cachebuster=1640281926&website_link_type=website&src_bizid=ShPScDtvnaID_gpIQJn3uA&s=26f6c27e0f54189fef3daec8e02ebd07cb416b5ba86d8ccafa2368effc039ae2,
aae523f7-48a0-4c4b-99b9-ce510db58647,World Flooring And More,Pavimenti,,,(773) 366-1958,,,7:00 AM - 8:00 PM
1fc25d7a-1b5e-40f5-951c-2b93d3f86374,Texas State Painting & Cleaning,Imprese edili,,,(512) 947-0926,,,7:00 AM - 8:00 PM
e0da9490-1fa1-4bb0-b439-faa972d8ee74,All American Flooring,Pavimenti,4.5,17,(214) 480-4786,"2426 S Stemmons Frwy Lewisville, TX 75067 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.allamericanflooring.net%2Fstores%2Flewisville-stores%2F&cachebuster=1640281943&website_link_type=website&src_bizid=5lmdU8FuSXwUtTINCj483A&s=b78efb7d30a37d8f46f317784c8e5c645aa8385c91ccc79f1b9e4b2ade8acf60,10:00 AM - 7:00 PM
0cbc728d-05fd-4dd2-bf16-6f61f7515440,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640281949&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=d6b121e1cf76b56c71084db7571d8c88212b581dd0aae7c3db574b9b4bf07b96,Aperto H24
f82ed9e8-9ffe-4c7a-98dd-5a97f1f9d312,A & L Prestige Painting Incorporated,Imbianchini,,,(786) 864-0960,"Miami, FL 33147 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Falprestigepaintinginc.com&cachebuster=1640281955&website_link_type=website&src_bizid=cDSnB6g5fQBZ41hFZIgbHQ&s=7b062588c32e9bb7e6185f5e0ec7d9deb8d6a455f80fe74b0a0e0f752438f540,7:30 AM - 7:00 PM
f5544e5f-5b64-4f6f-b3c6-44b7838711f8,Construction Associates,Idraulici,,,(312) 451-7243,"4216 W Division St Chicago, IL 60651 Stati Uniti",,7:00 AM - 5:00 PM
d679a1e3-a82c-4f7c-9df2-8d444a409a6c,Bright Star Property Services,Imprese edili,3,5,(208) 922-6460,"214 S Cole Rd Boise, ID 83709 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.BrightStarID.com&cachebuster=1640281967&website_link_type=website&src_bizid=KdC7QWcwI17AiRhG8qgt6A&s=abee4a6686b90f1460c4288a1f3dbd35142d107ba90cb79c4c430721ceb631f9,8:00 AM - 5:00 PM
23bff408-5c1c-4e78-9f98-22eb1c3f9476,Wonderwoman Construction,Imprese edili,5,2,(612) 210-9220,"192 Seymour Ave SE Minneapolis, MN 55414 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.wonderwomanconstruction.com%2F&cachebuster=1640281973&website_link_type=website&src_bizid=mZczPhBgLwSZ_SxDJTpHgA&s=62a806127a4163b04ddc5456604aa4ea423a6c295ad777c3b914cf408b86910c,
a0c95bdf-a6aa-4083-b5f0-016064ff5ccc,Bosh Management,,1,1,(678) 562-7399,"Atlanta, GA 30339 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fboshmanagement.com&cachebuster=1640281979&website_link_type=website&src_bizid=Pcp3Fsy7N-tU2EjU3C6H8w&s=6498accbd9ea4c0c7e980e1dfdc78b88f0300d12ccb7f380631e5cbe430164b5,
372263cb-d456-4f8f-8d26-160ad8ee617d,Sunrise Construction,Imprese edili,5,14,(503) 975-1390,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.sunrisepdxllc.com&cachebuster=1640281985&website_link_type=website&src_bizid=FI6WXrcfHEOSlwrfLws5Jw&s=72ad36d90cd6a35734daf15a4d60b5b5548d9ea32ffdee96273c80621f282049,8:00 AM - 6:00 PM
7e8632d5-ab52-45c3-a112-0295e4c0dcc7,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640281992&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=9fa034669e2d32d052f0928c4ea7f064d77bdba4d8d5460a9fb0de7bd2fc0cde,Aperto H24
0f58dfe9-0593-4081-bcf4-af2e3fc767b6,American Home Improvers,Tetti,,,(630) 903-1258,"10 East Main St East Dundee, IL 60118 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.americanhomeimprovers.com&cachebuster=1640281998&website_link_type=website&src_bizid=QchEBSoT2oK8xFvFqYEQiQ&s=93191bbeb97b587e5ec974d3ca74c9f6ddfc2cc4a9cf844cd3efdbcb0a8f67f0,7:00 AM - 7:00 PM
0f2f52fe-f035-474d-8e24-ce92297b09f4,Vazquez Painting and Remodeling,Imbianchini,5,1,(832) 845-6401,"Houston, TX 77009 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.vazquezpaintingandremodeling.com&cachebuster=1640282004&website_link_type=website&src_bizid=oFFxswmvXcvAwNXQqjxx0Q&s=3139836f07f85de3273b422857e9a13fef26a08b37403e83ed8043225a0638db,7:00 AM - 5:00 PM
a0f1041c-9303-45b5-9f4c-0c4c953938eb,EC Construction,Imprese edili,,,(612) 444-9445,"2812 Harriet Ave Minneapolis, MN 55408 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fminneapolisbathremodeling.com&cachebuster=1640282010&website_link_type=website&src_bizid=ui1GVfwA5lo4DiAGOxAscg&s=d3f74b9a4846104d2a901d8b99f32fcd6b95b99fa4e430fdf3ae8c647a229cf3,8:00 AM - 7:00 PM
7b8e9f63-e379-474c-a2e5-2ff7d0a3ee3d,Lopez Winstom Handyman,Tuttofare,5,1,(305) 851-1608,,,Aperto H24
fcadb6e8-cf07-4a2a-b2b6-cbb8fb800720,VMCM and Development,Architetti/Geometri,,,(818) 400-8218,,https://www.yelp.it/biz_redir?url=http%3A%2F%2FVMCM.Dev&cachebuster=1640282022&website_link_type=website&src_bizid=n6m9669t8AxcwiOCNbW66g&s=68608dd47e6cae92d394498368e8c585901e242cca2fde009e217a10342d69e3,8:00 AM - 6:00 PM
af4d4662-2f9d-4341-9616-c842afc5c16b,CRJ Remodeling,Installazione ripiani cucina,,,(470) 387-0810,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fcrjremodeling.com&cachebuster=1640282028&website_link_type=website&src_bizid=ShPScDtvnaID_gpIQJn3uA&s=98e7512429b6c6fdec8db2d016db4d7c2338615690c3e426ffd73a25746ed75e,
2a780121-850a-4c65-8c3b-762d39007e13,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
33256dd7-882e-45a5-95bd-3a42a9041dc3,Moe building,Imprese edili,,,(714) 875-6423,"5391 Purdue Ave Westminster, CA 92683 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.moebuilding.com&cachebuster=1640282039&website_link_type=website&src_bizid=Gum3tnmawddCYs3Upy4Osg&s=683226fccd602d3fcec260f2b12c0611487134be37361708c0bec9bb19426871,7:00 AM - 5:00 PM
ae001f3d-b75c-4f1f-a14b-59971744d121,Upgrade NY Construction,Imprese edili,,,(347) 574-8435,"253 Parkville Ave Brooklyn, NY 11230 Stati Uniti",,9:00 AM - 5:00 PM
5331c0ef-20d6-45ed-a713-e5fa2a172865,Lopez Winstom Handyman,Tuttofare,5,1,(305) 851-1608,,,Aperto H24
36cc2c54-4b72-44f3-9bda-22a7bb8f3063,Reyes Pro Services,,,,(512) 627-1945,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.ReyesProServices.com&cachebuster=1640282057&website_link_type=website&src_bizid=VqJ6TQIR9Cyvqito8CiTQQ&s=86f719072b104bb0b9827d77aed675951eaf0cd3619d28c27100e46b12a7c983,
89743426-7acb-4361-aa6a-963e9118c3e1,"Seth Townsend, Kitchen Design & Cabinets",Imprese edili,5,3,(770) 595-0411,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fsethtownsend.com&cachebuster=1640282063&website_link_type=website&src_bizid=YtJpQYtMbh5ghzFB-lvcUQ&s=c901adf61855e64bb00d69234bacb3c3c4c032cacc1e80622f47b0fb3caada87,9:00 AM - 5:00 PM
16c2db85-b81f-4214-b830-caf20603fcf7,Lopez Winstom Handyman,Tuttofare,5,1,(305) 851-1608,,,Aperto H24
9bf88d6e-4b71-4513-90cc-e9f7299d07d2,Smartech Builders,Imprese edili,,,(786) 532-0244,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.smartechb.com&cachebuster=1640282075&website_link_type=website&src_bizid=RXTWQsZvEb71oG0NFWoBGg&s=51077846f4b39ef58bc0c19cfea460db5af94e54c5a0b3245ab9b8faf01c85e1,
d36c182c-47d5-4a92-9ca6-608061ea799b,GMD Chicago,Imprese edili,5,40,(847) 471-7071,"3933 25th Ave Schiller Park, IL 60176 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.gmdchicago.us&cachebuster=1640282080&website_link_type=website&src_bizid=_-VShEg25XCpNFdRRoWCqg&s=2fe6ca4c20dd31169262b2b1210759f90e4648b10df64b50849837640cad1d17,7:30 AM - 5:00 PM
0b5713e0-9e1b-4174-bc55-c1f238d3b6f9,Strong Tower Renovations,,5,12,(832) 660-8138,"2700 Post Oak Blvd Fl 21 Houston, TX 77056 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.strongtowerrenovations.com&cachebuster=1640282086&website_link_type=website&src_bizid=WLat0Rpz6UD6UcjG4rC7tg&s=fbb038da6d3358f359d727d2dff9db25599e668d740604f2040f2d43322f4dbd,
b40c9846-0994-45d3-a1f1-a0bef8f6df58,Zeus Construction TX,Imbianchini,,,(214) 790-9809,"Carrollton, TX 75006 Stati Uniti",,7:00 AM - 7:00 PM
b0c5512c-0fd8-4953-85c8-01aae8d59f88,American Home Improvers,Tetti,,,(630) 903-1258,"10 East Main St East Dundee, IL 60118 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.americanhomeimprovers.com&cachebuster=1640282098&website_link_type=website&src_bizid=QchEBSoT2oK8xFvFqYEQiQ&s=9f2bf889b6aa8e750afb4bc10292277bd8bba746644d0f6c955a41095730131c,7:00 AM - 7:00 PM
87f9bfe4-8178-444b-9e73-9e8f20b07a44,Moe building,Imprese edili,,,(714) 875-6423,"5391 Purdue Ave Westminster, CA 92683 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.moebuilding.com&cachebuster=1640282105&website_link_type=website&src_bizid=Gum3tnmawddCYs3Upy4Osg&s=346777a1a94be213de34b8bed29e3364244e27c6b669d71ecd53821c9b62edbf,7:00 AM - 5:00 PM
e869decd-e3de-45bb-b386-cf08c6f779ad,Upgrade NY Construction,Imprese edili,,,(347) 574-8435,"253 Parkville Ave Brooklyn, NY 11230 Stati Uniti",,9:00 AM - 5:00 PM
8a101b6f-4f34-4e25-89e7-d15b4d3fd294,Desert Custom Flooring,Piastrellisti,4.5,10,(602) 579-0932,"Scottsdale, AZ 85054 Stati Uniti",,Aperto H24
3ef7f24f-3be6-498b-bb8a-56c47a76cd18,Levco Builders,Imprese edili,5,1,(208) 947-7261,"114 E 35th St Boise, ID 83714 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.levcobuilders.com&cachebuster=1640282123&website_link_type=website&src_bizid=nvW3IzAhut_TU8aBsonwqQ&s=f83369d74eadeecb060c5d8694bed801707ea9cbd9bb7548f5bffe2831ae52a3,8:00 AM - 5:00 PM
94b84e4b-793b-4221-b653-ad3c793f314e,Future Net Group,Servizi pubblici/Amministrazioni locali,,,(313) 544-7117,"12801 Auburn St Detroit, MI 48223 Stati Uniti",,8:00 AM - 6:00 PM
02b834e9-137f-4174-a504-85a40d0a96a4,Phoenix Home Remodeling,Imprese edili,5,24,(602) 492-8205,"6700 W Chicago St Ste 1 Chandler, AZ 85226 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fphxhomeremodeling.com&cachebuster=1640282134&website_link_type=website&src_bizid=v-aaV4gDe0szJhrrwK3zNQ&s=d35f2a91ff3530861d0319c21bb11988eddd7ddf6fe17956f249887959a3f23f,8:00 AM - 7:00 PM
85c941c7-0e03-445d-aa67-0f43f894ac49,Webb Mark Construction,Imprese edili,,,(706) 596-9857,"1414 33rd St Columbus, GA 31904 Stati Uniti",,
96789f56-03e7-45cd-b29f-0c63a3e38a9c,Build & Paint Portland,Imbianchini,5,1,(503) 784-8082,"7827 NE Everett St Portland, OR 97213 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.buildandpaintportland.com&cachebuster=1640282146&website_link_type=website&src_bizid=V5qdE6EbfqrojyWrTZ3vcQ&s=7d3a2e5142433db337ce9652c4e6516238a068bc8b180bd2e048c391fcf2b56f,8:00 AM - 6:00 PM
012ce9ab-7ca1-444a-9c6b-e045a7fda3de,Top Notch Carpentry,Falegnami,5,15,(425) 652-6011,"Kirkland, WA 98177 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Ftopnotchcarpentryllc.business.site&cachebuster=1640282152&website_link_type=website&src_bizid=BgLwY7-kDiCyLqEgn2nVQQ&s=bf82d2851d470cd94b58728a469cee74791fbff110da3cb2c7dca7995e09f5b5,7:00 AM - 6:00 PM
fc572dd7-8e90-4f8d-99af-141d7d44a5da,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640282158&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=bbf24abf7e8b56345c863b01f83df716af3510eb8a5271332dabe5dcbb094a27,
4267ba33-0df0-4c6b-aa2d-0e85f376447a,Atlanta Renovations and Construction,Imprese edili,5,1,(404) 573-0327,"Norcross, GA 30071 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.atlantarenovationsandconstruction.com&cachebuster=1640282164&website_link_type=website&src_bizid=jxFCMAfIygMKwv_JhEo5tA&s=6784fca4b932a3816ffbc34ea0749d22a72a921b48d4b0e8eaf77e8a8b506b97,8:00 AM - 6:00 PM
d42ebaf4-94ff-4237-a69b-4c68dd60d43d,World Flooring And More,Pavimenti,,,(773) 366-1958,,,7:00 AM - 8:00 PM
e1ff6d27-8e1b-42a8-a418-fa2d603ea9ff,AmeriConstruction,Imprese edili,4.5,10,(972) 597-4339,"911 E McDonald Dr Pilot Point, TX 76258 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.AmeriConstruction.Us&cachebuster=1640282175&website_link_type=website&src_bizid=OJMyTq60BfcF4DH4a82_8A&s=fd4d2aa9b7068ba72dc57af8eb159dde59e18bb267e52758d096ff3d3cccfcf0,7:00 AM - 8:00 PM
f4760554-1aa6-473a-919b-19cb8b1773e0,JDL Development,Imprese edili,5,5,(503) 248-2030,"2314 NW Savier St Portland, OR 97210 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.jdl.build&cachebuster=1640282181&website_link_type=website&src_bizid=-J_7rBEedvA08alMRSUDkA&s=546b4fd0120b17b082363e918f7aa5b2556f4d70833319e7b82ddefe249d65ef,7:00 AM - 4:30 PM
e5771736-b04e-4373-a2d9-fef92f257e2c,Precision Garage Doors of Boise,Servizi per porte di garage,,,(208) 593-7488,"6144 W Clinton St Boise, ID 83704 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.garagedoorboise.com&cachebuster=1640282187&website_link_type=website&src_bizid=XdtbTosKzDz74HYY-6HUAA&s=20be122ac96cac4c3bd5d06a76b7402b991f6a16cb8b7b5a58619ee4330c3fcb,Aperto H24
6490bd8d-452b-4faf-a6a9-3e9f98d5b883,Precision Garage Doors of Boise,Servizi per porte di garage,,,(208) 593-7488,"6144 W Clinton St Boise, ID 83704 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.garagedoorboise.com&cachebuster=1640282193&website_link_type=website&src_bizid=XdtbTosKzDz74HYY-6HUAA&s=3526cdf815a5c66f3372da866cf8da83cf82af5dca887f0a09c79b677d83837b,Aperto H24
af0b2e0e-8010-47ac-a395-53bad94d92ce,Wilicks Homes and Remodel,Imprese edili,1,1,(409) 429-8616,"12400 W Highway 71 Bee Cave, TX 78738 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwilicks.com&cachebuster=1640282200&website_link_type=website&src_bizid=6qiF0VAU3pB4MfBBQZO8Xw&s=c7909df6d5fe21e09ecb36eaec5626507af713271d2a8605a634715cacfac7e6,8:00 AM - 5:00 PM
bb0beddd-77bb-4b04-bec2-f416cac081e6,Cook Construction,Imprese edili,5,1,(208) 340-8888,"322 S Harding St Boise, ID 83705 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.cookconstruction208.com&cachebuster=1640282206&website_link_type=website&src_bizid=GWC0wYQK-jLQRAOXSgDd6g&s=2045e55feefef92a6339e4f9bea56afbd672d2cbf2950f38cffd8dbe3ee48813,
cb18017d-6233-459d-9485-514aed2cfff9,All In Service Group,Pavimenti,5,24,(312) 255-2171,"333 W North Ave Ste 378 Chicago, IL 60610 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.allinservicegroup.com&cachebuster=1640282212&website_link_type=website&src_bizid=41ElkG3NtNOcWn-ryhL6dQ&s=846836dd425f4146b43df920177e58e58b8c0ff9e179ae501874265103288990,7:00 AM - 8:00 PM
1b78a2c1-fbc8-4c50-9b3f-ba393a780792,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640282218&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=08ac344f5d2543a2741287b00ed9841b5ea18e61191c5de4f1624b5f33aee9f9,Aperto H24
cf86074d-bf29-4684-ae48-d74f6af726fa,World Flooring And More,Pavimenti,,,(773) 366-1958,,,7:00 AM - 8:00 PM
ffbcca4c-4850-4cea-a4ed-e19b5f1edcf9,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640282230&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=3817c83b32a9b844e89897a60d2cfbafe600717306dff8ac71ded7bfc224888f,Aperto H24
9946f406-7596-4357-98c1-f0dbda1f7edb,Galaxy Building Services,Installazione porte e finestre,5,5,(214) 693-3471,"1331 US Hwy 80 E Ste 103 Mesquite, TX 75150 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.galaxy-build.com&cachebuster=1640282235&website_link_type=website&src_bizid=wYnw9i0ZYKE55Urqfhb_TA&s=daa00047442c285e6f66637dbc3f7ed1592f476a01391388bd0b36fa4bbb51b8,9:00 AM - 5:00 PM
6a96a690-0d85-46b7-8adb-c07b5a863ad7,Precision Garage Doors of Boise,Servizi per porte di garage,,,(208) 593-7488,"6144 W Clinton St Boise, ID 83704 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.garagedoorboise.com&cachebuster=1640282242&website_link_type=website&src_bizid=XdtbTosKzDz74HYY-6HUAA&s=1ff16ab43a0227ce49f2a8323e700e5249a0f3d901996933a6f382fcb2bc11c2,Aperto H24
c4c9a631-02b9-44cc-9cc9-ee818756bd7f,Revive Construction and Cleaning,Imprese edili,,,(480) 266-7227,,,
25f9f3c6-2903-44e6-a264-732c388722e5,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640282254&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=2206b2e60a1683db4c843a9d935ec373862b19c34a95874f86979a6697eeee7d,
