id,name,headquarters,employeesSize,industryType,websiteList/0,websiteList/1,websiteList/2,websiteList/3,happinessScore,reviewScore,jobOffersCount,websiteList/4,websiteList/5,websiteList/6,websiteList/7,websiteList/8,websiteList/9,websiteList/10,websiteList/11
687b1415-c6c5-4243-abc4-1a43402bcb4f,WilmerHale,,,,http://www.wilmerhale.de/,,,,,3.8,80,,,,,,,,
b7d7f654-2661-48d7-b908-e0fc4a9e3fa7,OCLC,"6565 Kilgour Place Dublin, Ohio 43017","1,001 to 5,000",Information Technology,http://www.oclc.org/,,,,,3.9,45,,,,,,,,
9bb4bdb5-1f38-4b25-8b7b-c2dd84e923a2,Crum & Forster,,,Insurance,,,,,,3.7,87,,,,,,,,
3b12d07d-cecf-47d4-b355-bf562ed56c34,"Support Financial Resources, Inc.","Centerville, OH",11 to 50,Financial Services,http://www.supportexp.com/,,,,,3.6,2,,,,,,,,
f50354de-0134-42e6-be55-a1832b3cfcdc,Dealer Inspire,Naperville,51 to 200,Internet & Web Services,https://www.dealerinspire.com/,,,,,3.1,24,,,,,,,,
c96c6498-c38b-4fd1-890e-5b6fb57f983b,Turning Technologies,Youngstown,"501 to 1,000",,https://www.turningtechnologies.com/,,,,,3.3,11,,,,,,,,
90375b4d-88e3-41a7-b7f4-0e222689dd12,Celerion,Lincoln,"501 to 1,000",Pharmaceutical & Biotechnology,https://www.celerion.com/careers,https://www.celerion.com/,,,60,3.3,25,,,,,,,,
3dc0521f-fd26-48a7-b1b5-825d5831faf3,Express,"Columbus, Ohio","10,000+",Retail & Wholesale,http://express.com/,,,,62,3.6,1730,,,,,,,,
7c36ce98-6200-4da0-96d9-e7a9fcf449bd,SMS Assist,"Chicago, IL","501 to 1,000",Real Estate,https://smsassist.com/working-at-sms-assist/,http://www.smsassist.com/,,,47,2.5,46,,,,,,,,
d1026315-63f5-4335-baa7-5727d13a1543,PLUS,New York,"501 to 1,000",Retail & Wholesale,,,,,,3.9,53,,,,,,,,
430806c4-3217-4b69-96ba-a3527c468a40,Aon,"London, United Kingdon","10,000+",Insurance,http://www.aon.com/,,,,65,3.7,996,,,,,,,,
09628484-4eb0-421d-91f6-94a7b6fa89fc,Cornerstone Building Brands,"Cary, NC","5,001 to 10,000","Construction, Repair & Maintenance Services",https://www.instagram.com/cornerstone_buildingbrands,https://www.linkedin.com/company/cornerstone-building-brands,https://www.cornerstonebuildingbrands.com/,,,,115,,,,,,,,
a20c8578-6135-44bf-8c4b-8a2ece6770ab,Zenimax Media,"Rockville, MD",201 to 500,Computers and Electronics,https://www.zenimax.com/,,,,,3.8,184,,,,,,,,
75a52130-0f21-4a0b-bcf7-14e690672ea0,McDonald's,"| Via del Bosco Rinnovato, 6 - Edificio U7 - 20090 Assago (Mi","10,000+",Restaurants & Food Service,https://www.instagram.com/mcdonalds/?hl=en,https://www.mcdonalds.it/,,,61,3.5,672,,,,,,,,
4a4717b5-09d0-4a6c-9ac9-3ac9cac3c39e,Life.Church,,,,https://www.instagram.com/lifechurchcareers,https://www.life.church/leadershippodcast/,https://www.life.church/careers,https://www.life.church/careers/,,4,,,,,,,,,
ae4ed8d0-e8b1-4e6a-b395-f0311f81bbe5,Institutional Shareholder Services,"Rockville, MD and NY","1,001 to 5,000",Financial Services,https://www.issgovernance.com/,,,,,3.3,67,,,,,,,,
b13d872b-a92d-4de7-a106-36d7922cd1a2,Safelite Group,"7400 Safelite Way, Columbus, OH 43235","10,000+",Vehicle Repair & Maintenance,https://www.instagram.com/safelite,https://www.linkedin.com/company/safelite-autoglass/,https://www.youtube.com/channel/UC2RCJl5ATR1E3KTHt1BS8iQ,"https://www.glassdoor.com/Overview/Working-at-Safelite-AutoGlass-EI_IE347722.11,29.htm",55,3.3,14,https://www.comparably.com/companies/safelite-autoglass,https://www.safelitecareers.com/,https://www.safelitebenefits.com/,https://www.safelitesolutions.com/,https://www.safelite.com/,,,
2aad5818-e201-4ea7-a21f-b2ac7e8a1ca9,OneHope,Pompano Beach,51 to 200,,http://www.onehope.net/,,,,,5,42,,,,,,,,
5dec89bf-5d04-476c-bf23-938a580458ea,Sierra Lobo,Fremont,201 to 500,,https://www.sierralobo.com/,,,,,4.2,45,,,,,,,,
ddc2b2e1-d267-438d-af37-163240197e79,Cisco,"San Jose California, United States","10,000+",Information Technology,https://www.instagram.com/wearecisco,http://www.cisco.com/careers,https://www.youtube.com/wearecisco,https://www.instagram.com/wearecisco,77,4.1,427,http://www.cisco.com/,,,,,,,
84fc475b-f1a7-43f1-82e2-bbb8c2da659a,ITW,"155 Harlem Avenue Glenview, IL 60025","10,000+",Manufacturing,http://www.itwinterns.com/,http://www.itw.com/,,,63,3.6,2361,,,,,,,,
5ed2a667-9b44-4fb1-90a0-493ff9b99f1a,Clarity Partners,"20 North Clark Street Suite 3600 Chicago, IL 60602",51 to 200,Business Consulting,https://www.claritypartners.com/,,,,,3.7,16,,,,,,,,
fccd461a-4ae2-4608-b5c4-016b1ed0b05b,"GREEN CIRCLE GROWERS, INC.",,,General Merchandise & Superstores,,,,,,2.9,61,,,,,,,,
f02e9676-3929-4054-969d-4a00fd0721d0,Love's Travel Stops & Country Stores,"Oklahoma City, OK","10,000+",Retail & Wholesale,https://www.instagram.com/lovestravelstops,https://jobs.loves.com/,https://loves.com/,,,,76,,,,,,,,
3d923739-a069-417e-b0a6-24ccc7227db4,American Airlines,"Fort Worth, TX","10,000+",Transportation & Logistics,https://www.instagram.com/americanair/?hl=en.,https://jobs.aa.com/,http://jobs.aa.com/,,74,4,202,,,,,,,,
4c7fb013-92f7-41e8-843a-9f6839a7cf00,Chevron,"Chevron Headquarters 6001 Bollinger Canyon Road San Ramon, CA 94583, USA Telephone: +1 925.842.1000","10,000+","Energy, Mining & Utilities",http://www.chevron.com/,,,,74,4,458,,,,,,,,
1aa0290f-f27b-4347-94f2-ed1979afc105,Meta,"Menlo Park, CA","10,000+","Arts, Entertainment & Recreation",https://www.instagram.com/facebooklife,https://www.facebookcareers.com/,https://www.meta.com/,,72,4.1,6133,,,,,,,,
2f0a43a4-7ea0-4432-baa6-fffe0c56150a,ERP Suites,"6281 Tri Ridge Blvd., Suite 10 Loveland, OH 45140",51 to 200,Consulting and Business Services,https://www.erpsuites.com/,,,,,2.4,7,,,,,,,,
cadc93a4-0a08-4ad5-91f0-5c844b871fe0,Allscripts,"Chicago, IL","5,001 to 10,000",Information Technology,https://www.allscripts.com/,,,,59,3.6,647,,,,,,,,
1cbc4fb6-0d7f-4f49-90f9-d8f208db7c6d,Sharethrough,"Montreal 5455 Gaspe Ave #730, Montreal, Quebec, H2T 3B3",51 to 200,Information Technology,https://www.linkedin.com/company/sharethrough/mycompany/,http://www.sharethrough.com/,,,,4.7,103,,,,,,,,
62e8e357-699a-47b3-9b8d-77304579777a,usg,"Chicago, IL",,Consumer Product Manufacturing,https://www.usg.com/content/usgcom/en/about-usg.html,,,,65,3.2,167,,,,,,,,
bb6d031b-cbe3-443e-8c2b-ea79a0c08093,Capital Group,"Los Angeles, CA","5,001 to 10,000",Financial Services,https://jobs.capitalgroup.com/,https://www.instagram.com/lifeatcapitalgroup/,https://www.youtube.com/lifeatcapitalgroup,https://www.linkedin.com/company/capital-group/,,3.9,15,https://www.capitalgroup.com/,,,,,,,
aa35f03b-f475-436e-8dce-67692e45f14b,Teachers of Tomorrow,,,,,,,,,2.5,2,,,,,,,,
57fa71ea-68c4-4c77-9089-59be0d680835,NortonLifeLock,"60 E. Rio Salado Parkway Tempe, AZ 85281","1,001 to 5,000",Information Technology,http://www.nortonlifelock.com/,,,,68,3.9,57,,,,,,,,
7c488a9e-0f8e-4d4d-8efe-a2613775eea2,MidFirst Bank,"Oklahoma City, OK","1,001 to 5,000",Financial Services,https://www.midfirst.com/career-center,http://www.midfirst.com/,,,52,3.5,182,,,,,,,,
a36c38b1-65c2-4b1d-9a51-29c5af76070a,Avala,Covington,,Information Technology,http://www.avala.com/,,,,,4.3,30,,,,,,,,
b0c50a99-1fc7-4ad0-9d7b-cb5c0aa7fa63,Youtube,"901, California",,Information Technology,https://www.youtube.com/,,,,80,4.3,77,,,,,,,,
25ec78b3-a1c5-469e-bec3-4a42d008367e,Samsung Electronics,Suwon,"10,000+",Manufacturing,http://www.samsung.com/,,,,63,4,1233,,,,,,,,
8868020f-3b15-47a6-ab26-537794ae4ebc,Travelers,"Hartford, Connecticut","10,000+",Insurance,https://www.instagram.com/travelerscareers,http://www.travelers.com/careers,"https://www.glassdoor.com/Overview/Working-at-Travelers-EI_IE1904.11,20.htm",http://www.travelers.com/,58,3.7,138,,,,,,,,
6498fd75-3302-424b-825c-72f048257710,Gannett,"McLean, Virginia","10,000+",Media & Communication,https://usatodaynetworkcareers.com/,https://usatodaynetworkcareers.com/,,,53,3,33,,,,,,,,
7e05f81d-1b99-431d-a6c9-c4583fdaa7f6,Honeywell,"Charlotte, North Carolina","10,000+",Manufacturing,https://careers.honeywell.com/,"http://www.glassdoor.com/Overview/Working-at-Honeywell-EI_IE28.11,20.htm",https://careers.honeywell.com/us/en/veterans-careers,https://www.linkedin.com/organization/1344/,62,3.7,3170,http://www.honeywell.com/,,,,,,,
98977f4d-38b8-4442-a80f-832a12c5efaa,HotSchedules,"Austin, TX","1,001 to 5,000",Information Technology,https://www.hotschedules.com/careers,,,,,3.3,56,,,,,,,,
7c69f52c-fa34-41f9-9917-b9edd685c769,SpartanNash,"Grand Rapids, MI","10,000+",Retail & Wholesale,https://careers.spartannash.com/,https://www.spartannash.com/,,,59,3.3,19,,,,,,,,
3250f92c-77e8-422b-a8d2-de04555dbd15,CNH Industrial,London,"5,001 to 10,000",Financial Services,https://www.cnhindustrial.com/en-us/careers/overview/Pages/default.aspx,http://www.cnhindustrial.com/en-US/pages/homepage.aspx,,,56,3.8,461,,,,,,,,
b0047531-92af-47a1-bb59-d38d7e986229,"Paychex, Inc.","Rochester, NY","10,000+",Human Resources & Staffing,http://payx.me/talent,https://www.linkedin.com/company/paychex,https://www.paychex.com/careers/military-veterans,https://www.paychex.com/corporate/corporate-responsibility,56,3.6,556,http://www.paychex.com/,,,,,,,
09255e95-2774-4e51-b044-2d2ba2145373,Thales,La Défense,"10,000+",Aerospace & Defense,https://www.youtube.com/user/thethalesgroup,http://www.thalesgroup.com/,,,,,215,,,,,,,,
449dae54-47ff-4e6b-8e40-d88e314d4f55,West Pharmaceutical Services,"Headquarters: 530 Herman O. West Drive Exton, PA 19341","5,001 to 10,000",Manufacturing,https://www.instagram.com/westatwork,https://careers.westpharma.com/,https://www.westpharma.com/,,58,3.4,64,,,,,,,,
e8ebbda9-1ff6-4b8f-b781-ac9af52c64b8,Property Matrix,6041 Bristol Parkway Ste 200,11 to 50,Information Technology,https://www.instagram.com/propertymatrix,http://www.propertymatrix.com/,,,,4.8,9,,,,,,,,
a054b9cc-b8ec-442c-b5b1-ed2de32e22dc,Laserfiche,"3545 Long Beach Blvd. Long Beach, CA 90807",,Information Technology,https://www.instagram.com/laserfiche,https://www.linkedin.com/company/laserfiche,https://www.laserfiche.com/,,,,4,,,,,,,,
47fb40f3-d4e4-41a4-b214-f6fad75889cd,Dynata,,"1,001 to 5,000",Information Technology,http://www.dynata.com/,,,,57,2.9,72,,,,,,,,
441cd64e-341f-4cc3-8a7e-fe2757847114,U-Haul,"2727 North Central Avenue Phoenix, AZ 85004","10,000+",Transportation & Logistics,http://www.uhaul.com/,,,,62,3.5,3843,,,,,,,,
0eafd53f-71cd-49fb-b297-26c22517d9d5,Box,,,,https://www.box.com/,,,,,5,572,,,,,,,,
f8745b21-d03c-49e2-9083-ecbba9cd0109,Parsons,"100 West Walnut Street, Pasadena, California 91124","10,000+",Aerospace & Defense,https://www.linkedin.com/company/parsons,https://careers.parsons.com/,,,69,3.9,980,,,,,,,,
dc5b14fa-94b9-4a02-b8e3-2b84e63137a9,Ticketmaster,"Los Angeles, CA","1,001 to 5,000",Culture & Entertainment,https://www.ticketmaster.com/,,,,70,3.8,131,,,,,,,,
209272f8-7f18-45a7-954a-bce956f368a0,EY,Italy,"5,001 to 10,000",Management & Consulting,https://www.ey.com/en_uk/work-with-us,https://www.ey.com/it_it,,,63,4,34,,,,,,,,
92d1a088-f52e-4d10-90bd-362fd6403637,"Zeeco, Inc.",,,,,,,,,3.5,25,,,,,,,,
067add9d-83e5-46e0-829b-79d5037ae088,Total Quality Logistics (TQL),"4289 Ivy Pointe Blvd Cincinnati, Oh 45245","5,001 to 10,000",Transport and Freight,https://www.instagram.com/lifeattql,https://careers.tql.com/,http://www.tql.com/jobs/jobs-overview,,55,3.6,,,,,,,,,
35b1a88d-a910-488b-99e0-670e9e7ed09f,Veeva Systems,"4280 Hacienda Drive Pleasanton, CA 94588 United States","1,001 to 5,000",Information Technology,https://www.instagram.com/veevasystems/,https://www.veeva.com/,,,,3.8,732,,,,,,,,
6c07b099-4145-4905-b63f-2047316bf14b,Rivian Automotive,,"1,001 to 5,000",Manufacturing,https://rivian.com/,,,,54,3.3,1065,,,,,,,,
66ec279d-38ba-40bb-8ab4-7b1eb6c7422d,Fox Corporation,"Los Angeles, CA",51 to 200,Media & Communication,https://www.foxcorporation.com/,,,,63,4,535,,,,,,,,
7e789c33-189d-48cb-8ea4-2631f3470bf3,BrightEdge,,,Financial Transaction Processing,,,,,,2.6,79,,,,,,,,
bd6aa1a9-9e23-48a4-a103-d08585fbfc08,The Cincinnati Insurance Companies,"6200 S. Gilmore Rd. Fairfield, OH 45014","1,001 to 5,000",Insurance,https://www.linkedin.com/company/the-cincinnati-insurance-companies?trk=prof-following-company-logo,http://www.cinfin.com/,,,,3.6,108,,,,,,,,
117d91e4-2e68-4d71-aba8-648d3edbcbc9,Advanced Bionics,"28515 Westinghouse Place Valencia CA, United States 91355","501 to 1,000",Industrial Manufacturing,http://www.advancedbionics.com/,,,,,3.8,55,,,,,,,,
02550425-a408-4752-8aa7-c0f859e9eadd,Alaska USA Federal Credit Union,"Anchorage, AK","1,001 to 5,000",Financial Services,https://www.alaskausa.org/,,,,68,3.9,200,,,,,,,,
7efe9061-4a75-4d44-aa09-afef2c30993f,IMC Financial Markets,"Amsterdam, NL",201 to 500,Banks and Financial Services,https://www.imc.com/,,,,,4.5,16,,,,,,,,
a7beb3d2-7dfc-4553-96e5-ea7dfd62b88c,State Auto Insurance Companies,"Columbus, OH","1,001 to 5,000",Insurance,http://www.stateauto.com/,,,,58,3.1,86,,,,,,,,
8dd98010-f360-4b04-bcac-e614fe43a5ab,Esri,"Our 4,500 employees are in our headquarters in sunny Southern California and in offices around the world.","1,001 to 5,000",Information Technology,http://www.esri.com/careers,https://www.esri.com/library/brochures/pdfs/esri-employee-benefits.pdf,http://www.esri.com/,,64,3.8,21,,,,,,,,
a781ef30-ef32-498c-af95-99caf64af085,Benefitfocus.com,"Daniel Island, SC","1,001 to 5,000",Human Resources & Staffing,https://www.benefitfocus.com/,,,,56,3,130,,,,,,,,
fb752034-fd21-4a6a-8f14-541b15528baa,Costco Wholesale,"Issaquah, Washington, United States","10,000+",Retail & Wholesale,https://www.costco.fr/,,,,73,4.1,425,,,,,,,,
a4efa1f8-1e2b-4656-a4c4-cc099364511d,Electronic Arts,"209 Redwood Shores Parkway Redwood Shores, CA 94065","10,000+",Information Technology,https://www.instagram.com/insideea,http://ea.com/careers,https://www.linkedin.com/company/1449,http://www.ea.com/,61,3.8,364,,,,,,,,
7bebc3c1-a7ec-440b-81e9-2c43b3e38fe2,Koch Industries,"Wichita, KS","10,000+","Energy, Mining & Utilities",https://www.instagram.com/kochindustriesinc,https://jobs.kochcareers.com/,https://www.kochind.com/,,63,3.6,69,,,,,,,,
ba52106b-7e47-48bb-9f1c-d4730c1c11da,METTLER TOLEDO,"Columbus, OH","10,000+",Manufacturing,http://www.mt.com/us/en/home.html,,,,58,3.6,298,,,,,,,,
24932194-761c-448f-b7f7-e177d8977012,The Toro Company,"Bloomington, MN","5,001 to 10,000",Machinery Manufacturing,https://www.toro.com/,,,,58,3.6,227,,,,,,,,
18bd4359-636d-4334-9d79-03fb197a41a0,Semper Valens Solutions,Canyon Lake,11 to 50,Aerospace & Defense,http://www.sempervalens.com/,,,,,4,84,,,,,,,,
bdc0e9b1-f654-49b5-a412-8edf3a0795e0,Mountain Park Health Center,"3003 N Central Ave Suite 1600 Phoenix, AZ 85012","501 to 1,000",Healthcare,https://mountainparkhealth.org/,,,,52,3.2,89,,,,,,,,
baaf6099-ffb4-4dd7-923a-a441a169ddcf,Johnson & Johnson,"New Brunswick, New Jersey","10,000+",Pharmaceutical & Biotechnology,http://www.jnj.com/,,,,73,4.2,2356,,,,,,,,
2403c03e-6ee4-4fdf-894c-3597177a03a0,Southwest Airlines,"Dallas Texas, United States","10,000+",Transportation & Logistics,https://www.instagram.com/southwestair,https://www.linkedin.com/company/southwest-airlines,https://community.southwest.com/,https://careers.southwestair.com/,81,4.3,140,,,,,,,,
36f28f51-ac9e-4f8f-baf0-9a00ea1aa249,Exact Sciences,"Madison, WI","5,001 to 10,000",Healthcare,https://careers.exactsciences.com/,http://www.exactsciences.com/,,,56,3.1,49,,,,,,,,
8e8d32c2-a41b-44da-aaee-8112ba7a3d09,ReviewTrackers,"1 North State Street, Suite 600 Chicago, IL 60602",51 to 200,Information Technology,https://www.instagram.com/reviewtrackers,https://engineering.reviewtrackers.com/,https://www.reviewtrackers.com/careers/,http://reviewtrackers.com/,,4.5,26,,,,,,,,
0638c992-c14e-491b-88ef-acfd0c727c65,Amerihome Mortgage,"Westlake Village, CA",11 to 50,,https://www.amerihomemortgage.com/,,,,,2.7,201,,,,,,,,
83066964-862d-4af8-bc1b-8865b2f0c3e0,"Anthem, Inc.","Indianapolis, Indiana","10,000+",Healthcare,https://anthemcareers.ttcportals.com/,http://careers.antheminc.com/,,,61,3.7,48,,,,,,,,
dfed3ec4-0d5b-4349-8e2a-50dc16cb4ab3,Akraya Inc.,"Santa Clara, CA",11 to 50,Human Resources & Staffing,http://www.akraya.com/,,,,,3.6,503,,,,,,,,
0361b5f7-b606-4555-94e7-6b44e0866eb7,Prosper,San Francisco,201 to 500,Financial Services,https://www.prosper.com/,,,,,3.2,19,,,,,,,,
aa32a2d9-bcc8-441c-a536-d6a0ed5adb25,VIAVI Solutions,"Milpitas, CA","1,001 to 5,000",Telecommunications,http://www.viavisolutions.com/,,,,,3.6,80,,,,,,,,
f53c4493-251d-47e9-a58a-14a1cb718351,Galileo Financial Technologies,"Sandy, UT",,Financial Transaction Processing,https://www.galileo-ft.com/,,,,,,5,,,,,,,,
5d2937eb-27f2-4ff1-878b-d9d706ada7bc,DHL,"Bonn, Germany","10,000+",Transportation & Logistics,https://www.linkedin.com/company/dhl/,https://www.instagram.com/dhl_global/?hl=de,http://dpdhl.com/,,,,35,,,,,,,,
a8686de2-dbaf-4e46-8f09-8b5c57c3c238,Talis Clinical,Streetsboro,11 to 50,Internet & Web Services,http://www.talisclinical.com/,,,,,2.2,9,,,,,,,,
82ec4f96-455b-4e25-bec2-c088286fd17d,Signet Jewelers,"375 Ghent Road, Akron, OH 44333","10,000+",Retail & Wholesale,https://www.signetjewelers.com/careers/default.aspx,https://www.signetjewelers.com/,,,50,2.9,84,,,,,,,,
e4d6db6a-b18e-47b8-aab0-e90c9ab547df,Infor,"641 Avenue of the Americas New York, NY 10011","10,000+",Information Technology,https://www.linkedin.com/company/infor,http://www.infor.com/,,,66,3.7,199,,,,,,,,
22a6e438-5f05-4ed6-9eba-c3668380e538,"Netserve Systems, Inc",Laguna Hills,11 to 50,Information Technology Support Services,http://www.netservesystems.net/,,,,,1,5,,,,,,,,
7463e534-f421-4fc8-b51c-66d8b162608b,S&P Global,"Whitby, CA",201 to 500,Financial Services,https://careers.spglobal.com/,https://www.instagram.com/sp_global/,https://www.spglobal.com/,,,,11,,,,,,,,
ae0060f2-c43e-44cc-af42-7f7ce3c5dfba,"Vizient, Inc.","290 E John Carpenter Fwy Irving, Texas 75062","1,001 to 5,000",Healthcare,http://vizientinc.com/,,,,72,3.8,228,,,,,,,,
547d9978-7061-4549-8239-d83586b85180,Vacasa,"850 NW 13th Ave Portland, OR 97209","1,001 to 5,000",Hotels & Travel Accommodation,http://www.vacasa.com/careers,http://www.vacasa.com/,,,54,2.9,851,,,,,,,,
b9754192-aebe-4537-9c58-3aeb48874503,Tinder,"Los Angeles, California","501 to 1,000",Internet & Web Services,https://www.instagram.com/lifeattinder,http://tinder.com/,,,,4.6,82,,,,,,,,
81c878ac-fe30-4305-a3d7-ad97efa0b0ff,Hill Physicians Medical Group,,,Healthcare,,,,,,3.6,15,,,,,,,,
a33456c1-9ae9-41af-83c7-c565064a306c,Hulu,"Santa Monica, CA","1,001 to 5,000",Information Technology,https://www.linkedin.com/company/hulu/,https://careers.hulu.com/,,,63,3.8,229,,,,,,,,
9ab067e8-6ef6-4861-b098-49f82ea8ee7d,Chase,New York,"10,000+",Financial Services,https://www.linkedin.com/company/chase/,http://careersatchase.com/,http://chase.com/,https://www.chase.com/,65,3.9,9328,,,,,,,,
117f0ddd-2481-480e-b6d8-8e023a3255bc,"Ferguson Enterprises, Inc.","PO Box 2778 12500 Jefferson Avenue Newport News, Virginia 23602, USA","10,000+","Construction, Repair & Maintenance Services",http://www.linkedin.com/company/ferguson-enterprises,http://twitter.com/FergusonCareers,http://instagram.com/fergusoncareers/,http://www.ferguson.com/,58,3.4,1297,,,,,,,,
1544fa9e-c68a-4971-b5f1-eefa339d2cb4,Gain Capital,"Bedminster, New Jersey, New Jersey",,Financial Services,http://www.gaincapital.com/,,,,,2.9,5,,,,,,,,
19d51b96-5390-4dbf-8019-46cbab9cfcea,Dassault Systèmes,"Dassault Systèmes Paris Campus 10, rue Marcel Dassault 78140 Vélizy-Villacoublay FRANCE","10,000+",Information Technology,https://careers.3ds.com/people-stories,https://careers.3ds.com/fr,,,69,4,204,,,,,,,,
70662472-4820-4dba-bc8c-c1ebddf26fe4,Datadog,"New York, Boston, Denver, Dublin, Paris, Amsterdam, Singapore, Tokyo, Sydney","1,001 to 5,000",Information Technology,https://www.instagram.com/datadoghq,https://www.datadoghq.com/blog/,https://www.datadoghq.com/,,,4,411,,,,,,,,
475dcd3f-7111-427a-aad1-8032f9549469,NORC at the University of Chicago,"55 East Monroe Chicago, IL 60603","1,001 to 5,000",Nonprofit & NGO,http://www.norc.org/,,,,68,3.6,106,,,,,,,,
c1e01864-3375-4bfa-afba-cf6592b11504,Evolent Health,"800 North Glebe Road Suite 500 Arlington, VA","1,001 to 5,000",Healthcare,"http://www.glassdoor.com/Overview/Working-at-Evolent-Health-EI_IE625415.11,25.htm",https://www.instagram.com/evolent_health/?hl=en,http://www.evolenthealth.com/,,52,3.1,204,,,,,,,,
c16dc65f-9375-419f-9638-4cd67a5981e9,eMoney Advisor,"100 Matsonford Road Radnor, PA","501 to 1,000",Information Technology,https://emoneyadvisor.com/careers/,http://emoneyadvisor.com/,,,,3.4,2,,,,,,,,
5b36bfab-8e94-49f1-8412-26e4d7db46d8,Square,"San Francisco, CA","501 to 1,000",Financial Services,https://squareup.com/,,,,72,3.7,197,,,,,,,,
680a15ea-6850-41dd-9b21-bff44e3f3f65,TriWest Healthcare Alliance,"Phoenix, AZ","1,001 to 5,000",Healthcare,https://www.youtube.com/user/TriWestTube,https://vimeo.com/triwest,http://www.triwest.com/joinourteam,http://www.triwest.com/,61,3.2,52,,,,,,,,
a6de17a1-bcf8-4680-b8f4-aa1f8947c7ac,Thermo Fisher Scientific,"Waltham, Massachusetts","10,000+",Pharmaceutical & Biotechnology,https://www.instagram.com/mythermofisher,https://jobs.thermofisher.com/,https://www.thermofisher.com/,,61,3.5,6804,,,,,,,,
283fcb1a-ea46-4406-99c7-57e28be51d02,KPA,N/A,11 to 50,Hospitals & Health Clinics,http://kpa.com/,,,,,3.8,13,,,,,,,,
a8fbcf09-7c8d-4841-84dc-350d8f277163,Cultura Technologies,Toronto,51 to 200,Information Technology,http://www.culturatech.com/,,,,,3.2,6,,,,,,,,
64c62f00-ac72-4851-8249-f1259f408498,Blue Cross Blue Shield of Arizona,"Phoenix, AZ","1,001 to 5,000",Healthcare,https://www.azblue.com/,,,,,3.7,74,,,,,,,,
999a1818-f4a7-4200-a123-c888d00c8221,The David J. Joseph Company,"Cincinnati, OH","1,001 to 5,000",Metal & Mineral Manufacturing,https://www.djj.com/,,,,,2.9,44,,,,,,,,
31427d41-ad91-420f-8289-f131b245c416,Booz Allen Hamilton,"McLean, VA","10,000+",Management & Consulting,https://www.linkedin.com/company/booz-allen-hamilton,https://www.youtube.com/boozallen,https://www.instagram.com/boozallen/,https://www.flickr.com/photos/boozallen,71,3.9,2838,http://www.boozallen.com/,,,,,,,
ae855502-7a03-4b43-bdb7-a273c6fffcc8,Bath & Body Works,"Three Limited Parkway Columbus, OH 43230","10,000+",Retail & Wholesale,https://www.instagram.com/bathandbodyworks,http://pinterest.com/bathbodyworks/,https://www.youtube.com/user/bathandbodyworks,https://www.bbwinc.com/,71,3.8,4731,http://www.bathandbodyworks.com/,,,,,,,
f365ed88-799d-4316-9f08-77b0b0b42685,Equinix,"One Lagoon Drive Redwood City, California 94065","5,001 to 10,000",Information Technology,https://www.linkedin.com/company/equinix/,"http://www.glassdoor.com/Overview/Working-at-Equinix-EI_IE11296.11,18.htm",https://www.youtube.com/user/equinixvideos,https://plus.google.com/+equinix/about,65,3.7,479,https://www.equinix.com/company/careers/,http://www.equinix.com/,,,,,,
23c04e56-3eac-49c2-bbcc-979160de4c76,Snap Inc.,,,Information Technology,https://www.snap.com/,,,,,3.6,323,,,,,,,,
f96ec6d2-0829-447a-9cfb-749fa8ef0db8,Woodard & Curran,"Portland, ME","501 to 1,000","Construction, Repair & Maintenance Services",https://www.rmcwater.com/index.html,http://www.woodardcurran.com/,,,,3.1,120,,,,,,,,
c78ce1bb-6c6c-433b-95c0-a0fad763a0db,VS Media Inc,"Westlake Village, CA",11 to 50,,https://www.vsmedia.com/,,,,,2.9,27,,,,,,,,
a9566d79-2725-4616-a12c-724a1c658c8b,CDW,"200 N. Milwaukee Ave. Vernon Hills, IL 60061","5,001 to 10,000",Information Technology,https://www.cdw.com/,,,,70,3.7,23,,,,,,,,
